State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Shravasti,Payagpur,Lemon,Lemon,FAQ,04/08/2025,4000,4500,4200
"Uttar Pradesh",Shravasti,Payagpur,Potato,Red,FAQ,04/08/2025,800,1000,900
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Mango,Dusheri,Small,04/08/2025,4000,4200,4100
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Onion,Nasik,FAQ,04/08/2025,1000,1200,1100
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Potato,Local,FAQ,04/08/2025,800,900,850
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wood,Other,FAQ,04/08/2025,500,600,550
Uttrakhand,Dehradoon,Vikasnagar,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,1000,1500,1500
Uttrakhand,Dehradoon,Vikasnagar,"Bottle gourd",Other,FAQ,04/08/2025,500,1400,1400
Uttrakhand,Dehradoon,Vikasnagar,Cucumbar(Kheera),Other,FAQ,04/08/2025,500,1400,1400
Uttrakhand,Dehradoon,Vikasnagar,"French Beans (Frasbean)",Other,FAQ,04/08/2025,2800,3000,3000
Uttrakhand,Dehradoon,Vikasnagar,Onion,Other,Non-FAQ,04/08/2025,1840,1840,1840
Uttrakhand,Haridwar,Manglaur,Banana,Other,Medium,04/08/2025,1300,1500,1400
Uttrakhand,Haridwar,Manglaur,"Bhindi(Ladies Finger)",Bhindi,FAQ,04/08/2025,1000,1400,1200
Uttrakhand,Haridwar,Manglaur,Mango,Langra,Medium,04/08/2025,1500,1800,1600
Uttrakhand,Haridwar,Manglaur,Onion,Other,FAQ,04/08/2025,1400,1600,1500
Uttrakhand,Haridwar,Manglaur,Potato,Other,FAQ,04/08/2025,800,1250,900
Uttrakhand,Haridwar,Roorkee,"Bottle gourd",Other,FAQ,04/08/2025,600,800,700
Uttrakhand,Haridwar,Roorkee,Potato,Other,FAQ,04/08/2025,800,1250,1000
Uttrakhand,UdhamSinghNagar,Sitarganj,Ridgeguard(Tori),Other,FAQ,04/08/2025,1500,2500,2000
"West Bengal",Bankura,"Bankura Sadar",Mustard,Mustard,FAQ,04/08/2025,5800,6200,5950
"West Bengal",Bankura,"Bankura Sadar",Paddy(Dhan)(Common),Common,FAQ,04/08/2025,2150,2320,2300
"West Bengal",Bankura,Bishnupur(Bankura),Mustard,Mustard,FAQ,04/08/2025,5800,6200,6000
"West Bengal",Bankura,Bishnupur(Bankura),Rice,Common,FAQ,04/08/2025,3500,3700,3600
"West Bengal",Bankura,"Indus(Bankura Sadar)",Brinjal,Round/Long,FAQ,04/08/2025,5600,6000,5800
"West Bengal",Bankura,"Indus(Bankura Sadar)",Mustard,Mustard,FAQ,04/08/2025,5800,6200,5950
"West Bengal",Bankura,"Indus(Bankura Sadar)",Rice,Fine,FAQ,04/08/2025,4600,4700,4650
"West Bengal",Bankura,Khatra,"Bottle gourd","Bottle Gourd",FAQ,04/08/2025,2500,3200,3000
"West Bengal",Bankura,Khatra,Paddy(Dhan)(Common),"Swarna Masuri (New)",FAQ,04/08/2025,2250,2320,2300
"West Bengal",Bankura,Khatra,Tomato,Tomato,Non-FAQ,04/08/2025,5000,6500,6000
"West Bengal",Birbhum,Birbhum,Onion,Other,FAQ,04/08/2025,2100,2300,2200
"West Bengal",Birbhum,Birbhum,Paddy(Dhan)(Common),Common,FAQ,04/08/2025,2300,2320,2310
"West Bengal",Birbhum,Bolpur,Ginger(Dry),Big/Thick,FAQ,04/08/2025,7300,7500,7400
"West Bengal",Birbhum,Bolpur,Paddy(Dhan)(Common),Common,FAQ,04/08/2025,2300,2320,2310
"West Bengal",Birbhum,Bolpur,Wheat,Sonalika,FAQ,04/08/2025,2500,2600,2550
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Brinjal,Other,FAQ,04/08/2025,2500,3500,3000
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Cucumbar(Kheera),Other,FAQ,04/08/2025,3500,4000,3800
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Raddish,Other,FAQ,04/08/2025,3000,3500,3300
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Tomato,Other,FAQ,04/08/2025,4500,5000,4800
"West Bengal",Medinipur(W),Ghatal,"Bhindi(Ladies Finger)",Bhindi,FAQ,04/08/2025,5900,6100,6000
"West Bengal",Murshidabad,Jiaganj,Jute,TD-5,FAQ,04/08/2025,6950,7050,7000
"West Bengal",Murshidabad,Jiaganj,Rice,Fine,FAQ,04/08/2025,3500,3600,3550
"West Bengal",Murshidabad,Jiaganj,Wheat,Sonalika,FAQ,04/08/2025,2600,2620,2610
"West Bengal","North 24 Parganas",Habra,Brinjal,Other,FAQ,04/08/2025,5500,5600,5600
"West Bengal","North 24 Parganas",Habra,"Green Chilli",Other,FAQ,04/08/2025,6000,6200,6200
"West Bengal","North 24 Parganas",Habra,Onion,Other,FAQ,04/08/2025,1800,2000,2000
"Andhra Pradesh",Anantapur,Anantapur,"Mousambi(Sweet Lime)",Mousambi,Medium,04/08/2025,350,1500,1000
"Andhra Pradesh",Chittor,Mulakalacheruvu,Tomato,Local,FAQ,04/08/2025,2000,4000,3100
"Andhra Pradesh",Chittor,Palamaner,Tomato,Hybrid,FAQ,04/08/2025,3400,4000,3700
"Andhra Pradesh",Chittor,Tirupati,Banana,Bhushavali(Pacha),Small,04/08/2025,7500,10000,8500
Gujarat,Ahmedabad,Viramgam,"Sesamum(Sesame,Gingelly,Til)",Other,Non-FAQ,04/08/2025,5225,9305,7265
Gujarat,Amreli,Babra,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,04/08/2025,7750,8310,8030
Gujarat,Amreli,Bagasara,Groundnut,Balli/Habbu,Non-FAQ,04/08/2025,4150,4350,4250
Gujarat,Banaskanth,Vadgam,Groundnut,Other,Non-FAQ,04/08/2025,3000,3925,3740
Gujarat,Banaskanth,Vadgam,Wheat,"147 Average",FAQ,04/08/2025,2610,2610,2610
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,FAQ,04/08/2025,3000,3600,3300
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,04/08/2025,1800,2200,2000
Gujarat,Bharuch,Jambusar(Kaavi),"Bajra(Pearl Millet/Cumbu)",Other,FAQ,04/08/2025,2200,2600,2400
Gujarat,Bharuch,Jambusar(Kaavi),"Castor Seed",Other,FAQ,04/08/2025,5000,5800,5400
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,FAQ,04/08/2025,5400,6200,5800
Gujarat,"Chhota Udaipur",Bodeliu,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,04/08/2025,6961,7021,7005
Gujarat,"Chhota Udaipur","Modasar        ",Cotton,"Shanker 6 (B) 30mm FIne",FAQ,04/08/2025,6750,6900,6850
Gujarat,Gandhinagar,Mansa,Wheat,Medium,FAQ,04/08/2025,2450,2680,2650
Gujarat,"Gir Somnath",Talalagir,Guar,Other,FAQ,04/08/2025,3000,5000,4000
Gujarat,"Gir Somnath",Talalagir,Tomato,Other,FAQ,04/08/2025,2000,4000,3000
Gujarat,Morbi,Vankaner,Jowar(Sorghum),Other,FAQ,04/08/2025,2900,3850,3600
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,400,2500,1450
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Bhindi(Ladies Finger)",Bhindi,FAQ,04/08/2025,2450,3600,3050
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)",Brinjal,Brinjal,FAQ,04/08/2025,500,1350,950
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Cluster beans","Cluster Beans",FAQ,04/08/2025,4950,7300,6100
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)",Ginger(Green),"Green Ginger",FAQ,04/08/2025,2300,4750,3600
Gujarat,Surat,Songadh,"Bhindi(Ladies Finger)",Bhindi,FAQ,04/08/2025,3850,4950,4620
Gujarat,Surat,Surat,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,2000,4300,3150
Gujarat,Surat,Surat,"Bitter gourd",Other,FAQ,04/08/2025,2000,4000,3000
Gujarat,Surat,Surat,Brinjal,Other,FAQ,04/08/2025,1000,3000,2000
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,04/08/2025,1000,2500,1750
Gujarat,Surat,Surat,"Green Chilli",Other,FAQ,04/08/2025,3000,5500,4250
Gujarat,Surat,Surat,"Groundnut pods (raw)",Other,FAQ,04/08/2025,3000,4400,3700
Gujarat,Surat,Surat,"Little gourd (Kundru)",Other,FAQ,04/08/2025,2000,9000,5500
Gujarat,Surat,Surat,"Peas cod",Other,FAQ,04/08/2025,9000,12000,10500
Gujarat,Surat,Surat,Tomato,Other,FAQ,04/08/2025,1500,5000,3250
Gujarat,Vadodara(Baroda),Padra,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,2000,2750,2400
Gujarat,Vadodara(Baroda),Padra,"Bitter gourd",Other,FAQ,04/08/2025,1500,2000,1750
Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,FAQ,04/08/2025,4000,5000,4500
Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,FAQ,04/08/2025,3000,3500,3250
Gujarat,Vadodara(Baroda),Padra,"Green Chilli","Green Chilly",FAQ,04/08/2025,4000,4500,4250
Gujarat,Vadodara(Baroda),Padra,Lemon,Other,FAQ,04/08/2025,1750,2250,2000
Gujarat,Vadodara(Baroda),Padra,"Sponge gourd",Other,FAQ,04/08/2025,1000,1600,1300
Gujarat,Valsad,Chikli(Khorgam),"Bitter gourd",Other,FAQ,04/08/2025,2000,3000,2500
Haryana,Gurgaon,"Farukh Nagar",Tomato,Other,FAQ,04/08/2025,5000,5400,5000
Haryana,Gurgaon,Gurgaon,Apple,Other,Large,04/08/2025,5000,10000,7500
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,04/08/2025,5000,10000,7500
Haryana,Hissar,Hansi,Brinjal,Other,FAQ,04/08/2025,2000,3000,2500
Haryana,Hissar,Hansi,Capsicum,Other,FAQ,04/08/2025,6000,8000,7000
Haryana,Hissar,Hansi,Cucumbar(Kheera),Other,FAQ,04/08/2025,2000,3000,2500
Haryana,Hissar,Hansi,Lemon,Other,FAQ,04/08/2025,3000,5000,4000
Haryana,Hissar,Hansi,Potato,Other,Non-FAQ,04/08/2025,1000,3500,1500
Haryana,Jhajar,Jhajjar,Potato,Other,FAQ,04/08/2025,1400,1600,1500
Haryana,Kaithal,Dhand,Banana,Other,Medium,04/08/2025,3000,4000,3800
Haryana,Kaithal,Dhand,Tomato,Deshi,FAQ,04/08/2025,4500,5000,4900
Haryana,Karnal,Indri,Potato,Other,FAQ,04/08/2025,1100,1100,1100
Haryana,Kurukshetra,Pehowa,Potato,Other,FAQ,04/08/2025,1500,1564,1560
Haryana,Mahendragarh-Narnaul,Narnaul,Apple,Apple,Medium,04/08/2025,7000,8000,8000
Haryana,Mahendragarh-Narnaul,Narnaul,"Green Chilli","Green Chilly",FAQ,04/08/2025,3000,7000,6000
Haryana,Mahendragarh-Narnaul,Narnaul,"Mousambi(Sweet Lime)",Mousambi,Medium,04/08/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Pear(Marasebu),Pears,Medium,04/08/2025,6000,7000,7000
Haryana,Mahendragarh-Narnaul,Narnaul,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,04/08/2025,2500,2500,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Tomato,Tomato,FAQ,04/08/2025,4000,5000,5000
Haryana,Panipat,Panipat,Brinjal,"Arkasheela Mattigulla",FAQ,04/08/2025,600,1400,1000
Haryana,Panipat,Panipat,Pomegranate,Pomogranate,Medium,04/08/2025,4000,8000,6000
Haryana,Panipat,Panipat,Potato,Other,FAQ,04/08/2025,800,1200,1000
Haryana,Panipat,Samalkha,"Green Chilli","Green Chilly",FAQ,04/08/2025,6000,6000,6000
Haryana,Panipat,Samalkha,Raddish,Raddish,FAQ,04/08/2025,1500,1500,1500
Haryana,Rohtak,Meham,"Bitter gourd","Bitter Gourd",FAQ,04/08/2025,2500,2500,2500
Haryana,Rohtak,Meham,Brinjal,Other,FAQ,04/08/2025,2000,2000,2000
Haryana,Rohtak,Meham,Spinach,Other,FAQ,04/08/2025,2000,2000,2000
Haryana,Sonipat,Gohana,Onion,Other,Non-FAQ,04/08/2025,1200,2500,1600
Haryana,Sonipat,Gohana,"Peas cod",Other,FAQ,04/08/2025,8000,10000,9000
Haryana,Sonipat,Gohana,Potato,Other,Non-FAQ,04/08/2025,1000,2500,1500
Haryana,"Yamuna Nagar",Chhachrauli,Potato,Potato,FAQ,04/08/2025,1000,1800,1000
Haryana,"Yamuna Nagar",Chhachrauli,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,04/08/2025,1500,2000,1500
Haryana,"Yamuna Nagar",Radaur,Capsicum,Capsicum,FAQ,04/08/2025,6000,6500,6200
Haryana,"Yamuna Nagar",Radaur,Cucumbar(Kheera),Other,FAQ,04/08/2025,2200,3200,2500
Haryana,"Yamuna Nagar",Radaur,Ridgeguard(Tori),Other,FAQ,04/08/2025,1200,1600,1400
Haryana,"Yamuna Nagar",Radaur,Tomato,Other,FAQ,04/08/2025,4000,4500,4200
Haryana,"Yamuna Nagar",Sadhaura,"Bottle gourd","Bottle Gourd",FAQ,04/08/2025,700,1000,800
"Himachal Pradesh",Bilaspur,Bilaspur,Capsicum,Capsicum,FAQ,04/08/2025,3000,5000,4500
"Himachal Pradesh",Bilaspur,Bilaspur,Cauliflower,Cauliflower,FAQ,04/08/2025,3500,4500,3800
"Himachal Pradesh",Bilaspur,Bilaspur,"French Beans (Frasbean)",Other,FAQ,04/08/2025,5500,7000,6700
"Himachal Pradesh",Kangra,Dharamshala,"Bhindi(Ladies Finger)",Bhindi,FAQ,04/08/2025,4200,4500,4350
"Himachal Pradesh",Kangra,Dharamshala,"Bitter gourd",Other,FAQ,04/08/2025,3000,3500,3250
"Himachal Pradesh",Kangra,Dharamshala,Cabbage,Other,FAQ,04/08/2025,2500,3000,2750
"Himachal Pradesh",Kangra,Dharamshala,Carrot,Other,FAQ,04/08/2025,2800,3000,2900
"Himachal Pradesh",Kangra,Dharamshala,Garlic,Other,FAQ,04/08/2025,12000,13000,12500
"Himachal Pradesh",Kangra,Dharamshala,Pomegranate,Other,Medium,04/08/2025,12000,13000,12500
"Himachal Pradesh",Kangra,Kangra,"Bottle gourd",Other,FAQ,04/08/2025,2000,4500,3500
"Himachal Pradesh",Kangra,Kangra,Brinjal,Other,FAQ,04/08/2025,2200,2500,2300
"Himachal Pradesh",Kangra,Kangra,Cauliflower,Other,FAQ,04/08/2025,4000,6000,5000
"Himachal Pradesh",Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,04/08/2025,2000,3000,2500
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,04/08/2025,8000,9000,8500
"Himachal Pradesh",Kangra,Kangra,Lemon,Other,FAQ,04/08/2025,5000,6000,5500
"Himachal Pradesh",Kangra,Kangra,"Mousambi(Sweet Lime)",Other,Medium,04/08/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra,"Peas cod",Other,FAQ,04/08/2025,12000,13000,13000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Apple,Apple,Medium,04/08/2025,6000,17000,8000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cabbage,Cabbage,FAQ,04/08/2025,2200,2400,2300
"Himachal Pradesh",Kangra,Kangra(Baijnath),Colacasia,Colacasia,FAQ,04/08/2025,2500,2600,2500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,3000,3200,3000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Green Chilli","Green Chilly",FAQ,04/08/2025,4000,4500,4500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Mousambi(Sweet Lime)",Mousambi,Medium,04/08/2025,5500,5600,5500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,04/08/2025,5000,5200,5100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Carrot,Carrot,FAQ,04/08/2025,3000,3200,3100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,FAQ,04/08/2025,11000,16000,15000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,2600,2700,2650
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,04/08/2025,9000,9500,9300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Lemon,Lemon,FAQ,04/08/2025,5000,6500,6000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mashrooms,Mashrooms,FAQ,04/08/2025,16500,18000,17500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Pomegranate,Other,Medium,04/08/2025,12500,13500,13200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Pumpkin,Pumpkin,FAQ,04/08/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,04/08/2025,2600,2700,2650
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Cabbage,Cabbage,FAQ,04/08/2025,2200,3200,2600
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Carrot,Carrot,FAQ,04/08/2025,2200,2500,2300
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Cauliflower,"African Sarson",FAQ,04/08/2025,4000,5500,4800
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,1800,3000,2300
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Ginger(Green),"Green Ginger",FAQ,04/08/2025,8000,8500,8200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Green Chilli","Green Chilly",FAQ,04/08/2025,4000,5000,4500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Onion,Other,FAQ,04/08/2025,2000,2400,2200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Papaya,Other,Medium,04/08/2025,3500,4000,3700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pear(Marasebu),Other,Medium,04/08/2025,4000,6000,5000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pineapple,Other,Medium,04/08/2025,4000,4200,4100
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pomegranate,Other,Medium,04/08/2025,10000,11000,10500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,04/08/2025,5000,6000,5500
"Himachal Pradesh",Kangra,Palampur,Colacasia,Colacasia,FAQ,04/08/2025,2500,2700,2600
"Himachal Pradesh",Kangra,Palampur,"French Beans (Frasbean)",Other,FAQ,04/08/2025,8500,9000,8800
"Himachal Pradesh",Kullu,"Kullu(Chauri Bihal)","French Beans (Frasbean)",Other,FAQ,04/08/2025,1000,3500,2500
"Himachal Pradesh",Kullu,"Kullu(Chauri Bihal)","Squash(Chappal Kadoo)",Other,FAQ,04/08/2025,1000,2000,1500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Banana,Other,Large,04/08/2025,5000,6000,5500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Capsicum,Other,FAQ,04/08/2025,6000,8000,7000
"Himachal Pradesh",Sirmore,"Paonta Sahib",Coriander(Leaves),Other,FAQ,04/08/2025,3000,5000,4000
"Himachal Pradesh",Sirmore,"Paonta Sahib","Green Chilli",Other,FAQ,04/08/2025,5000,7000,6000
"Himachal Pradesh",Sirmore,"Paonta Sahib",Potato,Other,FAQ,04/08/2025,1000,1500,1200
"Himachal Pradesh",Sirmore,"Paonta Sahib",Pumpkin,Other,FAQ,04/08/2025,1500,2000,1800
"Himachal Pradesh",Sirmore,"Paonta Sahib",Raddish,Other,FAQ,04/08/2025,1000,1200,1100
"Himachal Pradesh",Solan,Waknaghat,Cabbage,Cabbage,FAQ,04/08/2025,500,800,800
"Jammu and Kashmir",Jammu,Batote,Cabbage,Other,FAQ,04/08/2025,1500,1700,1600
"Jammu and Kashmir",Jammu,Batote,"Green Chilli","Green Chilly",FAQ,04/08/2025,4500,4700,4600
"Jammu and Kashmir",Jammu,Batote,Onion,Other,FAQ,04/08/2025,2300,2500,2400
"Jammu and Kashmir",Jammu,Batote,Tomato,Other,FAQ,04/08/2025,2200,2400,2300
"Jammu and Kashmir",Kathua,Kathua,Apple,Delicious,Medium,04/08/2025,10000,12000,11000
"Jammu and Kashmir",Kathua,Kathua,Banana,Other,Medium,04/08/2025,4500,5000,4750
"Jammu and Kashmir",Kathua,Kathua,"Bottle gourd",Other,FAQ,04/08/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Carrot,Other,FAQ,04/08/2025,2500,3000,2750
"Jammu and Kashmir",Kathua,Kathua,Coriander(Leaves),Coriander,FAQ,04/08/2025,11000,12000,11500
"Jammu and Kashmir",Kathua,Kathua,"Round gourd",Other,FAQ,04/08/2025,1000,1200,1100
"Jammu and Kashmir",Srinagar,Parimpore,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,3000,3600,3300
"Jammu and Kashmir",Srinagar,Parimpore,Capsicum,Other,FAQ,04/08/2025,3000,3300,3150
"Jammu and Kashmir",Srinagar,Parimpore,Ginger(Green),Other,FAQ,04/08/2025,7000,7500,7250
"Jammu and Kashmir",Srinagar,Parimpore,Onion,Nasik,FAQ,04/08/2025,2100,2300,2200
"Jammu and Kashmir",Srinagar,Parimpore,"Peas Wet",Other,FAQ,04/08/2025,7000,9000,8000
